"TCS_Core002","90245","90245","1920.1500","US-XM","Package","7003","9470111899564365207575","ShippingXm_4x6","Success"
"TCS_Core010","90245","90245","247.46","US-FC","Package","1231","9400111899564365206210","ShippingDom_4x6","Success"
"TCS_Core002","90245","90245","1898.1700","US-XM","Package","7003","9470111899564365206264","ShippingXm_4x6","Success"
"TCS_Core010","90245","90245","244.93","US-LM","Package","4410","9455111899564365206227","ShippingDom_4x6","Success"
"TCS_Core002","90245","90245","1895.5100","US-FC","Package","1231","9400111899564365206203","ShippingDom_4x6","Success"
"TCS_Core010","90245","90245","222.95","US-XM","Package","7003","9470111899564365206295","ShippingXm_4x6","Success"
